name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
north germany,2019-09-28,16.6,10.1,13.6,16.6,10.1,13.6,10.4,82.3,3.278,100,25,rain,0,0,,29.9,233,1016.3,58.9,38.8,83.4,7.2,3,,2019-09-28T07:10:16,2019-09-28T19:01:48,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-09-29,20.7,10.1,15.2,20.7,10.1,15.2,9,68.7,0.156,100,8.33,rain,0,0,,20.7,185.4,1010.4,62.4,45.5,138.3,11.8,6,,2019-09-29T07:11:46,2019-09-29T18:59:39,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-09-30,17.9,9.8,14.7,17.9,8.5,14.6,9.3,70.6,2.664,100,33.33,rain,0,0,,45.2,252.6,1009.7,49.4,44.5,60.1,5.1,4,,2019-09-30T07:13:15,2019-09-30T18:57:30,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-01,19.1,7.9,13.7,19.1,5.9,13.3,10.3,80.4,1.923,100,29.17,rain,0,0,,18.3,189,1008.3,55.9,41.5,66.5,5.7,4,,2019-10-01T07:14:45,2019-10-01T18:55:21,0.09,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-02,14.9,6.2,11.8,14.9,4.4,11.2,10,88.8,5.064,100,58.33,rain,0,0,,24.3,264.8,1007.1,69.6,34.2,45,3.8,2,,2019-10-02T07:16:14,2019-10-02T18:53:13,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-03,10.9,4.3,7.9,10.9,2.2,6.6,5,82.7,0.133,100,16.67,rain,0,0,,19.6,262.9,1018.3,13.2,33.3,49.4,4.4,2,,2019-10-03T07:17:44,2019-10-03T18:51:05,0.15,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-04,12,6.3,9.1,12,3.8,8.1,6.6,85.4,2.197,100,29.17,rain,0,0,,23.9,162.3,1011.6,84.2,29.6,53.6,4.4,3,,2019-10-04T07:19:15,2019-10-04T18:48:58,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-05,10.9,6.5,9.8,10.9,6,8.9,7.1,83.6,6.012,100,45.83,rain,0,0,,27.4,303,1012.3,49.9,33,43.3,3.7,2,,2019-10-05T07:20:45,2019-10-05T18:46:50,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-06,10.5,1.8,6.2,10.5,1,5.1,4.2,88,2.296,100,29.17,rain,0,0,,20.5,99.4,1017.8,81.9,25.2,59.6,5.1,3,,2019-10-06T07:22:16,2019-10-06T18:44:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-07,9,6,7.5,8.4,4.6,6.4,5.9,89.4,1.191,100,29.17,rain,0,0,,14.3,91.8,1018.4,71.6,19.7,54.1,4.6,3,,2019-10-07T07:23:47,2019-10-07T18:42:38,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-08,13.1,7.3,10.6,13.1,5.3,10,9.6,93.7,7.189,100,75,rain,0,0,,16.2,168.3,1013.7,68.9,10.6,29.8,2.7,1,,2019-10-08T07:25:19,2019-10-08T18:40:32,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-09,13.6,8.6,11.5,13.6,7.9,11.4,9.6,88.3,5.822,100,41.67,rain,0,0,,17.7,215.6,1011.9,69,28.6,58.6,5.1,3,,2019-10-09T07:26:50,2019-10-09T18:38:27,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-10,13.2,7.8,9.8,13.2,5.5,8.7,7.1,83.8,6.45,100,62.5,rain,0,0,,31.2,233.9,1016.2,34.1,37.1,46.8,4,2,,2019-10-10T07:28:22,2019-10-10T18:36:23,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-11,17.3,6.2,11.1,17.3,4,10.3,7.9,82.3,0,0,0,,0,0,,16.7,170.9,1019.6,90.8,40,72.8,6.4,3,,2019-10-11T07:29:54,2019-10-11T18:34:19,0.42,Overcast,Cloudy skies throughout the day.,cloudy,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-12,21.6,7.1,14,21.6,4.8,13.2,9.3,75.4,0,0,0,,0,0,,18.2,151.9,1016.2,39.8,43.5,113.2,9.7,5,,2019-10-12T07:31:27,2019-10-12T18:32:16,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-13,24.4,12.6,17.5,24.4,12.6,17.5,11.9,71.6,0,0,0,,0,0,,20.1,128.5,1015.5,17.3,47.1,108.2,9.4,5,,2019-10-13T07:33:00,2019-10-13T18:30:13,0.5,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-14,24.6,10.3,16.2,24.6,10.3,16.2,11.7,77.4,0,0,0,,0,0,,16.4,119.2,1014.8,7.9,41.9,106.8,9.3,5,,2019-10-14T07:34:33,2019-10-14T18:28:12,0.52,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-15,21.5,9.2,14.3,21.5,7.9,14.2,11.4,83.8,0.079,100,4.17,rain,0,0,,28.3,133.1,1008.5,47.5,23.6,107.7,9.1,5,,2019-10-15T07:36:06,2019-10-15T18:26:11,0.55,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-16,15.2,9.7,12.5,15.2,8.4,12.5,8.3,76.5,5.166,100,33.33,rain,0,0,,22.7,215.6,1014.4,30.8,38.9,68.8,6,4,,2019-10-16T07:37:40,2019-10-16T18:24:11,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-17,18.7,6.9,12.3,18.7,4.5,11.4,7.7,74.9,0.182,100,8.33,rain,0,0,,15.4,130.9,1015.4,72.2,49.1,70.6,6.1,4,,2019-10-17T07:39:14,2019-10-17T18:22:11,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-18,18.8,11.1,13.9,18.8,11.1,13.9,10.9,83.4,1.805,100,33.33,rain,0,0,,21.2,162.7,1013.3,74.5,38.9,71.5,6.2,4,,2019-10-18T07:40:48,2019-10-18T18:20:13,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-19,14.7,11.1,12.2,14.7,11.1,12.2,10.6,90.2,8.687,100,75,rain,0,0,,18.9,131.1,1012,75,33.4,32.3,2.8,1,,2019-10-19T07:42:23,2019-10-19T18:18:16,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-20,19.1,9.4,12.6,19.1,7.6,12.4,10.1,85.9,0.09,100,8.33,rain,0,0,,16.2,118.8,1010.4,72,30.7,84.5,7.4,4,,2019-10-20T07:43:58,2019-10-20T18:16:19,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-21,17,7.9,11.6,17,7.9,11.5,10.1,90.8,0,0,0,,0,0,,12.3,67.2,1018,86.7,22.4,45.1,3.9,3,,2019-10-21T07:45:33,2019-10-21T18:14:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-22,15.5,8.5,11.1,15.5,8.5,11,9.9,93.1,0.013,100,4.17,rain,0,0,,11.6,329.4,1023.8,71.4,16.8,64.5,5.7,3,,2019-10-22T07:47:09,2019-10-22T18:12:29,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-23,15.2,7.3,11.5,15.2,7.3,11.4,10.3,92.7,0,0,0,,0,0,,16.8,101.3,1018.1,74.6,10.3,27,2.5,1,,2019-10-23T07:48:45,2019-10-23T18:10:36,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-24,13.5,6,10.1,13.5,6,10,9.5,96.5,0,0,0,,0,0,,9.1,103.1,1012.9,66.4,5.5,22.2,2.1,1,,2019-10-24T07:50:21,2019-10-24T18:08:44,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-25,16.7,8.3,12.5,16.7,6.5,12.3,9.6,84.4,0.026,100,8.33,rain,0,0,,20.7,193.2,1021.6,65.3,27.2,72.3,6.3,4,,2019-10-25T07:51:57,2019-10-25T18:06:53,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-26,19.1,5.2,11.2,19.1,2.5,10.3,8.6,86.1,0,0,0,,0,0,,15.1,134.8,1021.3,13.7,20.5,97.2,8.4,5,,2019-10-26T07:53:34,2019-10-26T18:05:03,0.94,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-27,18.3,6.6,11.7,18.3,3.7,10.6,8.8,83.6,2.859,100,16.67,rain,0,0,,22.3,228.4,1019.7,61.4,25,75.4,6.8,4,,2019-10-27T06:55:11,2019-10-27T17:03:15,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-28,9.2,1.9,6,8,1.9,4.8,4.2,88.7,0.54,100,16.67,rain,0,0,,11.8,336.1,1023,94.7,24,75.1,6.4,4,,2019-10-28T06:56:48,2019-10-28T17:01:28,0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-29,9.1,2,5.4,8,-0.2,4.4,2.6,82.7,0,0,0,,0,0,,11,22.1,1023.4,69.2,22.9,49.9,4.2,3,,2019-10-29T06:58:25,2019-10-29T16:59:42,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-30,8.7,0,4.9,6.3,-2.3,3,0.1,72.1,0,0,0,,0,0,,17.8,76.8,1027.3,57.7,32.2,81.4,7.1,4,,2019-10-30T07:00:02,2019-10-30T16:57:57,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-10-31,8.6,-2.3,2.8,6.6,-3.9,0.3,-2,72.8,0,0,0,,0,0,,18.8,82.2,1024.7,7.1,26.2,88.5,7.7,4,,2019-10-31T07:01:40,2019-10-31T16:56:14,0.11,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-01,8.1,0,4.5,5.7,-2.4,1.1,2.9,89.7,1.506,100,29.17,rain,0,0,,21.6,127.7,1014.9,96,8.8,16.6,1.4,1,,2019-11-01T07:03:18,2019-11-01T16:54:33,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-02,16.3,8.7,12.8,16.3,6.9,12.5,10.9,88.6,4.751,100,66.67,rain,0,0,,15.7,163.8,998.2,95.3,30.8,37.4,3.3,1,,2019-11-02T07:04:55,2019-11-02T16:52:53,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-03,12.8,9.9,11.5,12.8,9.9,11.5,10.2,92.1,11.617,100,66.67,rain,0,0,,16.2,133.1,991.2,93.5,23.7,30.6,2.5,1,,2019-11-03T07:06:33,2019-11-03T16:51:14,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-04,11.4,8.8,9.9,11.4,6.5,8.8,7.7,86.2,3.735,100,62.5,rain,0,0,,21.1,191.3,994.1,36.8,38.1,42.4,3.8,3,,2019-11-04T07:08:11,2019-11-04T16:49:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-05,11.2,3.3,7.8,11.2,0.4,6.5,5,82.8,0.434,100,33.33,rain,0,0,,17.5,187.2,999.3,82.7,42.4,44,3.7,3,,2019-11-05T07:09:49,2019-11-05T16:48:02,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-06,9.5,4,6.8,7.5,1.4,5,4.9,88.3,0.428,100,50,rain,0,0,,17.4,183.3,1003.8,60.5,27.1,36.2,3.2,2,,2019-11-06T07:11:27,2019-11-06T16:46:29,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-07,10.9,3.7,7.6,10.9,0.6,6.1,4.4,81,0.062,100,16.67,rain,0,0,,22.8,145.3,1004.7,60.6,38.2,58.6,4.9,3,,2019-11-07T07:13:05,2019-11-07T16:44:57,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-08,7.8,5.3,6.3,6.9,3.2,5.4,4.9,91.4,2.16,100,54.17,rain,0,0,,13.4,34.5,1005.4,96.3,22.7,19.4,1.7,1,,2019-11-08T07:14:43,2019-11-08T16:43:27,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-09,7.4,0.1,4.5,5.1,-3.4,1.7,2.7,88.4,0.493,100,33.33,rain,0,0,,18.6,251,1010.3,60.1,20.5,22,1.9,1,,2019-11-09T07:16:20,2019-11-09T16:41:59,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-10,6.9,-1.5,1.8,6.9,-4.6,0.5,0.5,91.5,0,0,0,,0,0,,14.1,63.8,1014.3,23.3,12.3,46,3.9,3,,2019-11-10T07:17:58,2019-11-10T16:40:33,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-11,3.7,1.4,2.2,1.6,-2.9,-1,-0.1,84.5,0,0,0,,0,0,,19.9,138.7,1013.3,75.4,13.6,31.9,2.7,2,,2019-11-11T07:19:35,2019-11-11T16:39:09,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-12,6.6,2.4,4.3,4.2,-0.1,1.7,1.6,83.4,0.334,100,16.67,rain,0,0,,14.8,156.4,1008.2,92.9,25.3,34.6,3,2,,2019-11-12T07:21:12,2019-11-12T16:37:47,0.5,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-13,6.4,3.1,4.5,4.6,0.3,2.5,1.3,80.5,0.015,100,8.33,rain,0,0,,15.5,186.3,1005.2,64.9,35.5,35,3.1,2,,2019-11-13T07:22:48,2019-11-13T16:36:27,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-14,7.7,-1.1,3.1,4.4,-5.6,-0.5,0,81,0,0,0,,0,0,,20.2,98.7,1005.8,48.6,27.9,54.1,4.6,3,,2019-11-14T07:24:25,2019-11-14T16:35:09,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-15,10.4,2.5,5.9,10.4,-2.1,3.7,2,76.9,0.67,100,8.33,rain,0,0,,20,85.7,1001.2,96.2,34.8,32.7,2.7,2,,2019-11-15T07:26:00,2019-11-15T16:33:53,0.6,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-16,7.5,1.5,4.5,7.5,-1.8,3.1,2.4,86.6,0.189,100,25,rain,0,0,,14,203.5,1009.8,54.7,24,32,2.7,2,,2019-11-16T07:27:36,2019-11-16T16:32:40,0.64,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-17,10.4,1.4,4.9,10.4,-0.3,3.5,3.8,92.9,0,0,0,,0,0,,13.2,334,1007.2,99.3,11.4,27.3,2.2,1,,2019-11-17T07:29:10,2019-11-17T16:31:29,0.67,Overcast,Cloudy skies throughout the day.,cloudy,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-18,7.1,1.6,4.9,5.1,-0.5,2.4,1.4,78.6,0,0,0,,0,0,,20.9,197.7,1009.4,53.6,24,35.2,3.1,2,,2019-11-18T07:30:44,2019-11-18T16:30:19,0.71,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-19,6,1.2,4.3,6,-2.3,2.9,1.3,80.7,0.079,100,25,rain,0,0,,17.1,152.4,1017.8,77.3,42.6,23.4,2.1,2,,2019-11-19T07:32:18,2019-11-19T16:29:13,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-20,5.8,1.7,3.6,5.1,-0.7,2.1,1.8,88.3,0,0,0,,0,0,,9.3,329.6,1017.3,74.6,12.9,33.4,2.7,2,,2019-11-20T07:33:51,2019-11-20T16:28:09,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-21,5.7,3.7,4.6,5.7,0.2,3.9,3.6,93.2,1.768,100,33.33,rain,0,0,,15.1,184.8,1011.3,93.9,6.5,13,1.1,1,,2019-11-21T07:35:23,2019-11-21T16:27:07,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-22,4.4,2.2,3.4,3.3,-0.8,0.5,2.2,91.5,0,0,0,,0,0,,17.4,125.7,1010.3,97.1,15.1,13,1.2,1,,2019-11-22T07:36:54,2019-11-22T16:26:08,0.85,Overcast,Cloudy skies throughout the day.,cloudy,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-23,11.5,0.1,5.9,11.5,-2.8,3.8,2.7,80.7,0,0,0,,0,0,,22.4,93.4,1002.6,79.6,31.8,49.6,4.3,3,,2019-11-23T07:38:24,2019-11-23T16:25:11,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-24,9.3,2.1,5.8,8.2,1.1,3.9,3.7,86.3,0,0,0,,0,0,,16.4,90.9,1007.1,95.8,21.8,33,2.8,2,,2019-11-24T07:39:53,2019-11-24T16:24:17,0.92,Overcast,Cloudy skies throughout the day.,cloudy,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-25,4,1.2,2.8,3.9,-1.2,1.3,2.4,97.2,0.013,100,4.17,rain,0,0,,9.9,160.2,1012.1,99,4.1,14.5,1.3,1,,2019-11-25T07:41:21,2019-11-25T16:23:25,0.96,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-26,8.4,3.4,5.4,6.2,0.4,2.6,4.1,91.7,0.003,100,4.17,rain,0,0,,20.7,138,1010.2,97.8,11.7,32.7,2.7,2,,2019-11-26T07:42:47,2019-11-26T16:22:36,0,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-27,8.8,3.9,6.3,7,0.9,3.4,4.8,90.4,2.974,100,29.17,rain,0,0,,21.6,135.2,1000.2,78.6,18.8,15.7,1.2,1,,2019-11-27T07:44:13,2019-11-27T16:21:50,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-28,10.6,7.4,8.9,10.6,4.9,6.5,5.4,78.7,0.9,100,37.5,rain,0,0,,24.7,206.2,999.1,61.9,48.7,21,1.8,1,,2019-11-28T07:45:37,2019-11-28T16:21:07,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-29,8.2,3.1,5.9,5.4,-0.8,2.6,3.6,85.8,7.356,100,62.5,rain,0,0,,22.8,256.4,1008.5,74.1,34.5,19.1,1.5,1,,2019-11-29T07:47:00,2019-11-29T16:20:26,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-11-30,4.9,-2.5,1.9,4.9,-5.3,0.6,-0.2,85.9,0.005,100,4.17,rain,0,0,,14.9,291.9,1023.7,33.8,27.3,26.1,2.4,2,,2019-11-30T07:48:22,2019-11-30T16:19:49,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-12-01,1.8,-2.8,-0.2,1.7,-4.9,-1.6,-2.9,82.1,0,0,0,,0,0,,11.5,61.4,1020.5,84.7,33.8,19,1.6,1,,2019-12-01T07:49:41,2019-12-01T16:19:14,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-12-02,4,-0.7,1.5,1.6,-3.7,-1.1,-1.8,79.4,0.003,100,4.17,"rain,snow",0,0,,15.6,288.7,1024.6,47.7,33.9,43.3,3.9,3,,2019-12-02T07:51:00,2019-12-02T16:18:42,0.19,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-12-03,3.5,-0.2,1.8,3.3,-2.4,0.8,0.1,88.8,0,0,0,,0,0,,10.6,177.4,1029.7,59.7,13.6,17.2,1.5,1,,2019-12-03T07:52:16,2019-12-03T16:18:13,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-12-04,4.8,-2.4,0.2,2.5,-5.4,-1.2,-2.4,83.9,0,0,0,,0,0,,10.5,94.6,1025.1,14,17.7,41.3,3.6,3,,2019-12-04T07:53:31,2019-12-04T16:17:47,0.25,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-12-05,-1.1,-4.5,-2.6,-3.2,-8.8,-5.7,-3.7,92.4,0,0,0,,0,0,,17.7,136.2,1024.5,41.4,7.9,21.1,1.8,1,,2019-12-05T07:54:44,2019-12-05T16:17:24,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-12-06,4.7,-2.3,0.2,2.1,-7.4,-4,-2.1,85.4,0.244,100,4.17,rain,0,0,,19,142.4,1020,53.9,11.6,38,3.3,2,,2019-12-06T07:55:55,2019-12-06T16:17:04,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-12-07,8.4,3.1,6.3,5.1,-0.3,3.6,4.6,88.9,4.623,100,95.83,rain,0,0,,25.3,226,1015.8,88.1,27.3,17.8,1.5,1,,2019-12-07T07:57:04,2019-12-07T16:16:47,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-12-08,9.5,5.9,7.6,7.4,3.3,5.1,4.6,81.9,0.712,100,25,rain,0,0,,19.9,178.4,1011.6,96.9,37.7,17.5,1.5,1,,2019-12-08T07:58:10,2019-12-08T16:16:33,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-12-09,8.6,4.7,6.5,5.9,1.2,3.6,3.2,79.8,3.214,100,45.83,rain,0,0,,31.6,231.9,1006,68.8,37.5,21.3,1.8,1,,2019-12-09T07:59:15,2019-12-09T16:16:23,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-12-10,5.1,-2.5,2.1,1.6,-6.5,-1.6,-0.3,84.5,0.258,100,20.83,rain,0,0,,29.1,285.1,1025,36.4,25.9,24.2,2.1,2,,2019-12-10T08:00:18,2019-12-10T16:16:15,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-12-11,1.7,-2.6,-0.3,-2.2,-7.5,-4.5,-2.9,83.2,5.27,100,29.17,"rain,snow",0.8,0.2,,20.1,129.4,1015.7,82.2,22.5,27.2,2.4,1,,2019-12-11T08:01:18,2019-12-11T16:16:10,0.48,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-12-12,2.9,-0.3,1.3,0.3,-4.4,-1.5,0.5,94.5,2.577,100,50,"rain,snow",0.5,1,,14.6,156.1,1005.3,70.4,15.3,7.1,0.6,0,,2019-12-12T08:02:15,2019-12-12T16:16:09,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2019-12-13,3.7,-0.1,1.6,0,-5.2,-3.2,0.2,90.8,5.921,100,54.17,"rain,snow",0,0.5,,25.2,153.8,986.7,71.3,18.8,8.5,0.7,0,,2019-12-13T08:03:11,2019-12-13T16:16:11,0.54,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"03667,01279,03975,03668,04280,E4327,01721"
